原文, 訳文, 解説, 音声
こんにちは,こんにちわ,,8
Next week he will go to see a soccer game.,,
The teacher is very easygoing.,,
Their family is very poor.,,
My hobby is gardening.,,
That is a secluded place.,,
My son has grown tall.,,
You've grown one centimenter taller.,,
He abuses children.,,
She's pouring a cup of tea for her friend.,,
The team members are deliberating the case.,,
The swan spread its wings.,,
This year's harvest has been abundant.,,
The ship is anchored in the port.,,
He loves boxing and fighting.,,
He's a strange character.,,
The copper plate is engraved with words.,,
The new semester has started.,,
She is an expert. She knows how to authenticate gems.,,
He is addicted to taking drugs.,,
He's observing microorganisms.,,
I'll call for you at eight tomorrow morning.,,
Are you picking me up at 7 tomorrow morning? Will you pick me up at seven tomorrow morning?,,
It is rude of you to say so.,,
She's checking an attachment in her e-mail.,,
"The policemen said to them, ""Halt!""",,
He's a stubborn old man.,,
Grapes can be made into wine.,,
Grapes can be used to make wine.,,
The oak tree is very high.,,
"In order to avoid skin cancer, one should use sun screen.",,
Please fill in the application form.,,
Please fill in your family name.,,
Is there still racial discrimination in America?,,
It would take me too much time to explain to you why it's not going to work.,,
He often reads the newspaper in the morning.,,
The negotiations have encountered an impasse.,,
We must try to break the deadlock.,,
They went on outings when they had free time.,,
We could have gone on a picnic if not for the rain.,,
Mist fills the forest.,,
The sky is shrouded in smoke.,,
The forest is thick with fog.,,
He persevered and ran the entire course to completion.,,
He's taking pills.,,
The doctor urged the patient repeatedly to take the medicine on time.,,
Add some sugar to the coffee.,,
She's backing the car up now.,,
He's always very silent and uncommunicative.,,
The IMF won't consider any new loans to that country.,,
The chimney is giving off smoke.,,
His attire is very tacky.,,
The mountain top/hilltop is bare.,,
"He's a quiet man, a little bald on top.",,
I guess he won't come.,,
The police shot the outlaw to death.,,
He's full of energy.,,
But he did not often smile.,,
She does not usually wear high heels.,,
Gunshots are common in Iraq.,,
This is a mine.,,
They're playing cards.,,
He is always making excuses for being late so often.,,
I've got a cramp in my leg.,,
Change trains at the railway station.,,
He changes buses when going to school.,,
The United States has an abundance of natural resources.,,
School starts again tomorrow.,,
He's adjusting the audio equipment.,,
Shenzhou VI was launched successfully.,,
"They're wandering in the mountain, appreciating the scenery.",,
They're passing the relay baton.,,
It's near the end of the month.,,
We have a 20% share of the market.,,
I go to the immigration office to apply for the visa.,,
They're sliding down the slope.,,
The boys were whispering; I knew they about to do some things.,,
They're drawing up a draft plan.,,
"As time went on, rules were added to the game to make it safer.",,
The sister look very much alike.,,
He married his daughter to a bank clerk.,,
The matter has been settled.,,
He lost his passport and he is worried.,,
She lost her key and could not open the door.,,
This is a five-star hotel.,,
Conspiracies will be revealed in the end.,,
She told me a secret few people know.,,
School opens on September 1st.,,
She's reviewing her lessons.,,
Ms. Zhu's hobby is ice skating.,,
The judge has doubts about the testimony.,,
He was very scared when he began to learn to swim.,,
Try to be generous and forgive.,,
Her technique for losing weight has worked.,,
Don't lend money to a gambler.,,
The sun is disappearing behind the clouds.,,
I like cacti.,,
Is this the bus to Oxford?,,
I am a student at Oxford University.,,
I'm cutting paper.,,
The honor guard is undergoing review.,,
The criminals are savage.,,
He is a smooth talker.,,
I cut the orange into two halves.,,
He is so careless that he often makes mistakes at work.,,
He is very careless when doing things. He is always making mistakes.,,
He feels very frustrated.,,
He survived on a deserted island for 3 years.,,
This bridge runs across the city from north to south.,,
The pen is between the pages of the notebook.,,
She taking notes in her notebook to help her remember.,,
I've ordered a piece of pizza.,,
This is the Leaning Tower of Pisa.,,
They are well-off.,,
This mountain terrain is very complicated and so he got lost.,,
Elephants are a type of animal with a huge body size.,,
I decided to move back home and live there.,,
The incident was etched in his memory.,,
The soldiers are loyal to their country.,,
Politicians never tell us their inner thoughts.,,
The restaurant is next to the art gallery.,,
He has a home mortgage loan that is a heavy burden.,,
I'm going to the post office to mail a letter.,,
The animal in the top left-hand corner is meant to be a dragon.,,
I will love you my whole life.,,
I promise to love you all the days of my life.,,
"Switzerland is situated between France, Italy, Austria and Germany.",,
You should make better use of your free time.,,
"With wine, she drinks only enough to get a taste of it, not to get drunk. (also zhiyu, to say contrast) (dui = duiyu = zhendui (pinpoints))",,
Cell phones may emit a little radiation.,,
Honesty is a capital virtue.,,
Thriftiness is a virtue.,,
The car door has been dented.,,
You need credit to borrow money.,,
My dad retired to make way for younger people.,,
These are traditional Chinese characters.,,
The answer came to him.,,
Your throat is inflamed.,,
My throat got inflamed.,,
I met him at the barber's.,,
Wash before first wearing.,,
The bird was covered with white feathers.,,
There never was a good war nor a bad peace.,,
"When you sleep, please close the door.",,
He's examining the silicon chip.,,
The little bird is chirping on the branch.,,
You're lucky because he didn't bite you.,,
There is a patch of white clouds on the horizon.,,
The first light of dawn appeared on the horizon.,,
The white clouds make the sky look much bluer.,,
This is the original manuscript.,,
Swimming makes your legs strong.,,
The UN passed a bill on environmental protection.,,
My father is a pharmacist.,,
I'm about to go back to my home country to visit relatives and friends.,,
They went camping in the open country.,,
The cat is hiding in the paper bag.,,
The late Qing government in China was very corrupt.,,
He told us many lessons.,,
I want to go to Seattle.,,
Let me introduce Mr. Lin to you.,,
Mr. Lin is wearing blue slacks.,,
She chose Mr. Zhang rather than Mr. Lin.,,
For how long has Mr. Lin been looking for work?,,
Mr. Lin is sometimes late for work.,,
There are many historical sites in Egypt.,,
You should go and see the Ming Tombs.,,
She sneezed once.,,
There is a path through the fields.,,
We have 100 acres of farmland.,,
He's typing on the keyboard.,,
I'm overweight.,,
He is bald.,,
"He is not old, nevertheless, is bald.",,
It is important for me to read The Outlaws of the Marsh.,,
I'm looking for books on Roman history.,,
The shape of this diamond is very unique.,,
This diamond ring is worth collecting.,,
Younger brother is standing in the flowerpot.,,
Environmental pollution is getting worse.,,
He is the 100-meter race champion.,,
There was a quarrel between them.,,
He is drawing a picture.,,
Xiao Yang is drawing a picture.,,
In the company he's the one with the power.,,
School begins at eight-thirty.,,
We did a survey of our clients.,,
He's a butcher.,,
Prof. Wang is in charge of this experiment.,,
Sweet foods are her only indulgence.,,
She indulged herself by eating some sweets.,,
My mom is cooking with a frying pan.,,
Our house was robbed while we were away.,,
The smell is very bad.,,
He's got a big dog.,,
His article was published in a newspaper.,,
I go to withdraw money from an ATM.,,
America gave foreign aid to lots of nations.,,
Foreign aid is without national boundaries.,,
There was a car accident and he was badly injured.,,
A baby's skin is very tender.,,
New York City is very large.,,
How large is the population of New York City?,,
He's the goal-keeper.,,
The flood has engulfed the fields.,,
The flames have swallowed the whole building.,,
I ran for 3 km.,,
"Where there is a will, there is a way. Where there's a will, there's a way.",,
There are big cultural differences between the two nations.,,
Eastern and Western culture are very different.,,
The court sentenced him to ten years in prison.,,
"Thanks to the development of agricultural science, world food production has managed to keep up with population growth - but only at the expense of the future.",,
The price of cabbage fell because of overproduction.,,
They look alike.,,
Raising children is the responsibility of parents.,,
Frogs feed on insects.,,
"How are you, Mr. Zhao?",,
Mr. Zhao is too proud.,,
Mr. Zhao's camera was stolen.,,
Mr. Zhao's appearance is funny.,,
A sea separates Ireland and England. Ireland and England are separated by the sea.,,
She is so scared that she's covered her eyes.,,
Ms. Pan decided to become a doctor.,,
He is going to be a doctor when he grows up.,,
My aunt [father's younger brother's wife] is a doctor.,,
The magician had the children's attention.,,
Does America have troops in South Korea?,,
There are people who want independence in Taiwan.,,
An earthquake occurred (one time) within Taiwan island.,,
Write your name in capital letters.,,
Write your name in capitals.,,
He was reproached by his wife.,,
I go to the office by bicycle except on rainy days.,,
The reservoir has stored as much water as it can hold.,,
I'm going to cancel my account at the bank.,,
The fish smells fishy.,,
This project has gone beyond the deadline.,,
Interest is charged as a penalty for overdue bills.,,
Her singing is very enjoyable.,,
Acupuncture is one type of Chinese medicine.,,
"As such is the case, I am sorry I can't accept your kind invitation.",,
This car is badly damaged.,,
She's in a very weak state of health.,,
Now let's talk about the crux of the issue.,,
Eating moon cakes on Mid-Autumn Day is a custom in China.,,
Mei Zi bought a pretty set of clothes.,,
My grandmother likes sewing.,,
She put aside the sewing and stood up.,,
There are two pagodas by the river bank.,,
My clothes got damp from the rain.,,
The leaves have turned yellow.,,
Can you turn off the light?,,
I love almonds,,
He's pleading with his boss for mercy.,,
Rice is the main crop here.,,
Garlic is pungent.,,
Do you deliver on Sundays?,,
I eat potatoes every day.,,
Two detectives followed the suspect.,,
The doctor is giving her a vaccination.,,
"It's Chinese New Year, we should set off fireworks.",,
She's wearing a pair of gloves.,,
Buying this pair of gloves made him thouroughly broke.,,
She is the descendant of Vietnamese immigrants.,,
The sky is covered by dark clouds.,,
The sunlight is visible only in patches.,,
She's scolding her son.,,
I'm grinding coffee beans.,,
These coffee beans are from Brazil.,,
He's flattering his boss.,,
The death penalty had been done away with in many states in the USA.,,
This kind of flower has a bad odor.,,
The Dragon Boat Festival is a traditional Chinese festival.,,
May 5th the Dragon Boat Festival.,,
"During the Dragon Boat festival, it is a Chinese custom to eat zongzi (rice rolled in leaves and boiled).",,
"Eating ""zongzi"" during the Dragon Boat Festival is a traditional custom .",,
Social customs vary from country to country.,,
The truck is overloaded.,,
The poppy flowers are very beautiful.,,
Opium poppies can be made into opium.,,
Everyone is copying the teacher's movements.,,
The scenery in Guilin is beautiful.,,
The boat is going very fast.,,
He went to America to study medicine.,,
The Analects was written by students of Confucius.,,
This stadium can hold a few thousand people.,,
I've inherited the family property.,,
This area has been hit by a flood.,,
"Disasters include famines, floods, droughts, earthquakes, typhoons, etc.",,
The flood submerged this city.,,
The flood caused many people to become homeless.,,
There's a bus stop nearby.,,
The water has frozen.,,
The weather was so cold that the lake froze over.,,
Water becomes solid when it freezes.,,
Is he fooling me?,,
I can play tennis.,,
He can play both tennis and baseball.,,
Were you playing tennis yesterday morning?,,
She plays tennis every day.,,
He is good at playing tennis.,,
He went fishing rather than playing tennis.,,
She is fond of playing tennis.,,
He is daydreaming.,,
To achieve success without hard work is wishful thinking.,,
The data from this experiment is reliable.,,
Doctors are testing the effectiveness of this type of medicine.,,
Their dancing postures are quite elegant.,,
He is scholarly and refined.,,
This land is very fertile.,,
The soil here is very fertile.,,
The door has been locked.,,
"In opening the door, I broke the lock.",,
The government is progressively opening up the Three Direct Links.,,
The trade deficit between China and America is very big.,,
The trade deficit is big.,,
His legs were paralyzed.,,
All the pills are coated with sugar.,,
"The child had not yet been found, the parents are deathly worried.",,
There are imperfections in this piece of porcelain.,,
There's a single bed in the bedroom.,,
Mr. Zhang has always had a crush on Miss Li.,,
The mineral water tastes very sweet.,,
The racing cars whizzed past us.,,
"Are the drinks free? ""Only for ladies.""",,
"If the weather clears, I will go climbing with you.",,
"Since the weather became sunny, let's hang our clothes.",,
"Stop seeing me as a ""normal"" person!",,
Xiao Bei memorized this text in one shot.,,
I don't want to spend the rest of my life regretting it.,,
They're fire-fighting heroes.,,
She is painting the wall.,,
He celebrated his parents' birthdays.,,
Most foreigners hate to bargain.,,
She lived at 56 Russell Square.,,
"Tomorrow, there will be the first biology exam.",,
School was closed for the day due to the snow.,,
She told me that her mom had bought it for her.,,
It's Grandpa who bought it for me!,,
He just happened to get to school in time.,,
She's making pottery.,,
He lost his sunglasses.,,
She's wearing a silver bracelet.,,
The soldiers are holding their ground.,,
They're relatives by marriage.,,
The dawn here is very quiet.,,
Employees should obey their superior's orders.,,
He's weaving a basket.,,
He is a Latin American.,,
Latin American friends are very enthusiastic.,,
Columbus discovered America in 1492.,,
She's got many medals of honor.,,
The president is the head of the U.S. government.,,
She's playing the piano from sheet music.,,
The lion is the overlord of the forest.,,
Lao Wang is an exemplary laborer.,,
The road is smooth.,,
The firefighters are fighting a fire.,,
He roundly defeated his opponent.,,
The child is learning how to ice skate.,,
Can you skate?,,
We used to go skating every weekend.,,
He is promiscuous.,,
Abortion is a sensitive topic.,,
Are you for or against abortions?,,
It is believed that whales have their own language.,,
The willow branches are hanging above the water.,,
He's made up a lie.,,
The bottom of the pan was blackened by soot.,,
The procedures for traveling abroad are very minute and complicated.,,
My son loves playing drums.,,
He's examining a kidney.,,
Jesus is the Christian savior.,,
The Daodejing is a very famous book in America.,,
The Daodejing is a very famous book.,,
He's worried about his debts.,,
She's dolled up gorgeously but coquettishly.,,
Who discovered universal gravitation?,,
Her eyes gushed with tears.,,
The net profit is increasing fast.,,
Tai Chi exercises are appropriate for the elderly.,,
Old people like to reminisce about past.,,
She is cleaning the window.,,
He's penniless.,,
You have fallen behind in your grades.,,
There's frost on the flowers.,,
The car is speeding.,,
He wants to become an actor.,,
She's getting her lungs examined.,,
Smoking has affected his lungs.,,
The U.S. and U.K. are allies.,,
Germany and Japan are allies.,,
Xiao Liu applied to his boss to transfer positions.,,
"When the bad guy threatened Xiao Fang, Xiao Liu reported it to the police.",,
The researcher is researching bacteria.,,
Bacteria are tiny.,,
Bacteria multiply very quickly.,,
"I mortgaged my house to get a loan (lit., ""I used my property as collateral for a loan).",,
The car's engine has been damaged.,,
Birds perch on trees.,,
Ice melts into water.,,
He's venting his anger at his girlfriend.,,
He is accurate in his wording.,,
The soldiers are hiding behind the trees.,,
He got lung cancer.,,
Lao Wang got lung cancer.,,
He is stealing national secrets.,,
He's telling her a personal secret.,,
The Netherlands is a small country.,,
I had never ever seen a windmill until I visited the Netherlands.,,
He slaughtered the pig.,,
This is a stock exchange.,,
This science fiction story maybe seems interesting. Will you lend it to me when you have finished reading it?,,
Today is the first day of Chinese New Year.,,
"These vegetables are good, and they're cheap too.",,
Here's the reward for your service.,,
This work doesn't pay.,,
She's about to go to her appointment.,,
He's doing the accounts.,,
The flower is waving in the wind.,,
"I have two sons; one is in Tokyo, and the other in Nagoya.",,
I lived in Nagoya for over a month. I lived for more than a month in Nagoya.,,
One mustn't give up halfway in one's studies.,,
I'm considering to go abroad next year.,,
The light in the room is very dim.,,
There's a square table in the living room.,,
The police put up a cordon.,,
Today is my Grandma's eightieth birthday.,,
The soldiers are stationed at the frontier.,,
I am eating the soup with a spoon.,,
Pingyao is not a big place.,,
His speech was received with applause.,,
She won over everyone's praise and applause.,,
A nightmare made her wake with a start.,,
The trees in this place are verdant and thick.,,
This is the president's official residence.,,
The US President returned to his official residence.,,
This garden was once the residence of an official.,,
There is a ditch in the forest.,,
He's gluing the paper together.,,
"I love eating Chinese dishes, like Beijing roast duck, for instance.",,
Roast duck is a famous dish in Beijing.,,
This goal has laid a strong foundation for the blue team's victory.,,
Earth's resources are being gradually exhausted/depleted.,,
This is a rarely-seen treasure.,,
Solar eclipses are rare.,,
It's thundering.,,
Xiao Wen is afraid of thunder.,,
You should especially not drink on an empty stomach.,,
The prison is next to the power station.,,
The curve of her lower torso is very beautiful.,,
Bush followed Reagan as president.,,
Everyone applauded in agreement.,,
I jog every day.,,
She goes jogging with her dog on a leash.,,
Everyone is waving flags.,,
"When he plays chess, everything goes his way.",,
"Standing on the cliff, I became very frightened.",,
They climbed to the top of a cliff.,,
We've finally reached the highest peak of the mountain.,,
Young people should be self-reliant.,,
The car has rusted.,,
We gave the performer a clap.,,
She is especially good at traditional Chinese landscape painting.,,
It is not easy to distinguish good from evil.,,
There is an orange on the table.,,
The orange left a strange taste in my mouth.,,
Can I have this orange?,,
He likes oranges.,,
The globe is similar in shape to an orange. The earth is similar to an orange in shape.,,
This fruit is shaped like an orange and tastes like a pineapple. The fruit is similar to an orange in shape and to a pineapple in taste.,,
They grow oranges in California.,,
The river water is very dirty.,,
The UN relieves refugees.,,
The UN provides help to the victims of disasters.,,
My son is attending kindergarten now.,,
We are worried about the political situation.,,
The political situation of that nation is unstable.,,
The political situation in Iraq is unstable now.,,
There's too much salt in this soup.,,
There must be severe punishments for criminals.,,
The government bans illegal activities.,,
They were just about to divide the spoils.,,
The temple is supported by pillars.,,
They set up a tent in the wild.,,
He's a student in the chemistry department.,,
My business has at last gotten on the right track.,,
The brush fire brought disaster to the village.,,
The education budget has been reduced.,,
This factory's output was reduced by half.,,
The police department got involved in the investigation of this matter.,,
He is casting his net here to fish.,,
My hobby is taking pictures of wild flowers.,,
Bird watching is a nice hobby.,,
I like jam.,,
"To tell the truth, he does not like to eat Sauteed Shredded Pork in Sweet Bean Sauce.",,
The news is really terrifying.,,
The bus stop is straight ahead.,,
I've heard that Mr. Hu's household is very poor.,,
Mr. Hu often eats hot-pot.,,
Mr. Hu lost his job.,,
He usually takes a nap at noon.,,
He is ill and takes two pills every day.,,
She swallowed the pill.,,
The palace is very majestic.,,
He's measuring my waist.,,
My waist is several inches smaller.,,
The waistline has shrunk.,,
This is salt and pepper.,,
The mountain roads here are very steep.,,
"On planes, first class customers receive good treatment.",,
He's practically exhausted.,,
The populace is celebrating the carnival.,,
They're holding the funeral ceremony in the church.,,
A praying mantis is lying on the leaf.,,
The martyrs are buried in this cemetery.,,
"If possible, I'd like to travel around the world.",,
She is a famous movie star.,,
Everybody spoke out freely at the meeting.,,
There is a bow on the gift box.,,
Her boyfriend appears to be very snobbish.,,
She is pretty.,,
He is a Buddhist.,,
"Before the fire engine arrived, the whole house was burnt down.",,
Bon voyage.,,
I wished my friend a bon voyage on his return home.,,
Mr. Jin feels that this decision is very very important.,,
"Without studying, one will end up stupid and ignorant.",,
He makes a living by farming.,,
He's counting the ballots.,,
The new teacher should go on a diet.,,
"To tell the truth, Mr. Chen should go on a diet.",,
I should go on a diet.,,
Dying hair has become fashionable now.,,
The mom is breastfeeding her baby.,,
The mom is breastfeeding her child.,,
The machine is watering the fields.,,
"Manager Cao is already very angry, don't pour oil on the fire.",,
He was rescued.,,
It's the duty of children to care for their parents.,,
She supports her parents [financially].,,
Everyone is happily waving their hands and shouting.,,
Punish the wicked and save the weak.,,
She uses a ruler to draw the design.,,
The Sahara Desert is in Africa.,,
He's sowing wheat seeds on the soil.,,
The soldiers are drilling in line.,,
We bought a one-meter piece of cloth to make a curtain.,,
"Orange juice, please. I'd like orange juice.",,
Rock and roll is one form of Western music.,,
"Mr. Brown a friend from Oregon, will visit us tomorrow.",,
This army is very disciplined.,,
There are many iron pots and pans in my home.,,
The roast chicken smells very nice.,,
There is a small tree on the bank of the river.,,
Let me pour the tea for you.,,
The two armies ceased fire.,,
Both sides ceased fire.,,
He's shaving.,,
This river is the boundary line between the two countries.,,
There is a stretch of swampland in the forest.,,
He has a powerful frame.,,
Please don't blame me.,,
Our classmate Yang Mei is of Chinese origin.,,
"To tell you the truth, I am scared of heights. ""You are a coward!""",,
The news has come out.,,
Beijing opera is the quintessence of Chinese culture.,,
She is practicing Chinese brush calligraphy.,,
She writes Chinese brush characters vertically.,,
"He's confused by the formula. (no zhiyu, zhiyu says contrast) (dui = duiyu = zhendui (pinpoints))",,
Taiwan is ranked 30th in freedom of the press worldwide.,,
He is struggling to climb up.,,
He struggled to swim to shore.,,
There are many temples in Thailand.,,
"The temples of Kyoto, Japan, are very famous.",,
Ginseng from Changbai Mountain is well-known.,,
Changbai Mountain has big areas of virgin forest.,,
The bed is already made.,,
The mom is singing nursery rhymes to her baby.,,
Bob reached the finish line first.,,
Please give me a glass of purified water.,,
The public generously donated money to help the people in the disaster area.,,
The disaster area needs assistance.,,
"One after another, we donated goods to the disaster area.",,
We're trying to raise funds for the disaster area.,,
Never sow discord between husband and wife.,,
Fine eating habits create healthy lives.,,
The town was defended by a large army.,,
Note papers are stuck to him.,,
This river flows rapidly. The current of this river is rapid.,,
It is highly probable that the deletion of element C will still yield the same kind of result.,,
They attended get-together with their wives.,,
This is an exception to the rule.,,
Let me give you an example.,,
Blood circulates through the body.,,
Spectators crowded the bleachers.,,
Autumn presents some stunning scenery.,,
Lao Zhu treats everyone else sincerely.,,
Many accidents resulted from the icy conditions of the road.,,
He hasn't heard from her for quite a long time.,,
The new bill has been enacted.,,
The government issued a new bill.,,
The government has enacted a new law.,,
A mat has been placed on the floor.,,
Xiao Hai accepted Xiao Qin's gift.,,
The shopping center is to the left of the night club.,,
They held a banquet to celebrate in my honor.,,
She is richer than Mr. Feng.,,
Mr. Feng considers this to be a pretty good investment opportunity.,,
Mr. Feng sometimes eats crispy sweet tofu.,,
Mr. Feng is afraid of the dark.,,
Mr. Feng lives very close to you.,,
Mr. Feng is trying to find work.,,
Mr. Feng promises he won't be late again.,,
Mr. Feng's major is statistics.,,
I am not much of a traveller.,,
Xiao Xia likes surfing the Web very much.,,
Xiao Hong was attacked by a wild dog yesterday.,,
Lucy has as many friends as I do.,,
The soldiers are holding long spears.,,
They are drawing on the brick wall.,,
"They moved forward, unafraid of the hardships.",,
He's a very honest official.,,
He's shooting an arrow.,,
"It's a beautiful day today, with gentle breezes and bright sunshine.",,
Hands up!,,
A lot of houses were washed away by the flood.,,
"Next thing you know, you'll be in the papers.",,
He is in animal husbandry.,,
Bring along an umbrella to avoid the rain.,,
To the right of the hospital is the American embassy.,,
He feels for his father very much.,,
Alcoholic beverages should be consumed in moderation.,,
Please show your passport.,,
Please show valid ID.,,
"Every day at 7 o'clock, Lao Qi goes to work.",,
Edison was not a bright student.,,
The company is screening the interviewees.,,
She's been deported from the country.,,
There are many parasites on the bodies of cats and dogs.,,
An American delegation arrived at our school yesterday.,,
The delegation has arrived.,,
This deer is docile.,,
The archer killed the deer.,,
They awarded her first prize at the flower show.,,
The ivy belong to the rambler. ((Ivy is a kind of creeping plant.)),,
You are liable for the debt.,,
What trick is she trying to play?,,
Dinosaurs are extinct.,,
He wants to cut this branch off.,,
There are many skyscrapers in New York.,,
People greet each other on the first day of Chinese New Year.,,
"During the Spring Festival, one should visit and greet the relatives.",,
Ms. Wang teaches a history class.,,
The motorcycles zigzag between the cars.,,
"Together, the friends paid their respects to their deceased friends.",,
There's a lot of wine stored here.,,
The baby has fluffy hair.,,
The battlefield was filled with gunsmoke.,,
"To do rock-climbing, you need tenacity.",,
She's mastered the secrets of rock-climbing.,,
The tea cup is made from a bamboo tube.,,
"In an instant, the race cars came speeding towards us.",,
She sprained her ankle.,,
The lunar New Year's Eve is the day before New Year's Day.,,
Fireworks are let off on New Year's Eve in China.,,
The value of the coins depended on the weight of the metal used.,,
The ice on the lake is too thin to bear your weight.,,
The paint is peeling off.,,
Ken cried for help.,,
This is a heavy industry enterprise.,,
Mingled up with the air was the fragrance of flowers.,,
What time does this train reach Yokohama?,,
Xiao Le plans to learn martial arts.,,
I'm studying economics at university.,,
Father would often read detective stories in his spare time.,,
I need to go and buy contact lenses.,,
There is a bumper crop of rice this year.,,
I don't like eating pig's liver.,,
The US tested a new type of missile.,,
The American troops launched a missile.,,
I hope everything goes smoothly for you in the new year.,,
She's guiding us.,,
"To improve the environment, we encourage tree planting.",,
All the apple trees were cut down.,,
It's your turn to be on duty.,,
Mr. Tang would like to drink something.,,
Mr. Tang ate Black Pepper Beef yesterday.,,
The judge has pardoned him.,,
She kneels on the snow-covered ground.,,
A track has been left on the snow-covered ground.,,
They are carrying/moving the cabinet onto the vehicle.,,
Clothes at Xiu Shui Street are very cheap.,,
The teacher often tells jokes.,,
Me and my mom are decorating the Christmas tree.,,
Colored balls are hanging on the Christmas tree.,,
Misfortune has struck.,,
The pyramids are Egyptian national treasures.,,
Don't pry into the affairs of others.,,
The US President has a private plane.,,
Bill Gates has a private plane.,,
He is a general.,,
The roof is made with ceramic tiles.,,
I've had enough of this plan.,,
He's a master of divination.,,
A look of hostility came across the child's face.,,
The horizon is full of glowing clouds.,,
The peaches are ripe.,,
The police are searching for an escaped criminal.,,
The girl wore a yellow ribbon in her hair.,,
"In ancient times, the Chinese doctor Hua Tuo's medical skills were very high.",,
This is the Chiang Kai-shek Memorial Hall.,,
This month's expenses have exceeded the limit.,,
Critics are coming down hard on tightened economic restrictions.,,
He said that he was afraid it would rain.,,
Many swallows will come soon from the south.,,
"In winter, wild geese migrate to the south.",,
A naval ship is anchored at port.,,
The athlete is holding the torch high.,,
Salt is a type of seasoning.,,
Soy sauce is a flavoring.,,
Roads criss-cross the entire city.,,
His acts of courage brought him glory.,,
This field is one hectare.,,
The ground looks very damp after it rains.,,
The factory is discharging polluted water.,,
Two multiplied by three equals six.,,
It's a hassle trying to decide what to wear to the party.,,
He's disassembling the watch.,,
The swallows have built a nest under the eaves.,,
His appearance is very ferocious.,,
I don't want any connections with you.,,
He drank 1.5 kg of liquor. Everyone was really shocked.,,
The model is posing.,,
I like eating cereal for breakfast.,,
"After a century of changes, Hong Kong has become an international metropolis.",,
Round trip? Only one-way.,,
Music is the universal language.,,
The medicine is inside the capsules.,,
The ancient Egyptians used their intelligence to build the pyramids.,,
We should protect intellectual property rights.,,
Intellectual Property Rights is shortened to 'IPR'.,,
We should call on everyone to respect IPR.,,
This is a government office.,,
Zhao Feng works in a government office.,,
A right angle is ninety degrees.,,
The army has suppressed the riot.,,
The little girl has dimples in her cheeks.,,
The coral in the sea is very beautiful.,,
She's a voracious eater.,,
She's scratching an itch.,,
She's listening to music.,,
She loves listening to music.,,
He likes to listen to music.,,
My hobby is listening to music.,,
She is listening to music through earphones.,,
The little girl enjoys listening to music.,,
They're doing a thorough cleaning.,,
They're standing in a row.,,
You'd better leave off such a radical idea.,,
I've been blackmailed by a crook.,,
Microsoft monopolizes the world computer market.,,
The tire is flat.,,
Mr. Liang is good with people.,,
Mr. Liang is an extrovert.,,
The mask covers her face.,,
The U.S. controlled Iraq's military center.,,
This is a telecommunications center.,,
The soldiers are paying their respects to their comrades who sacrificed their lives.,,
She's my birth mother.,,
The police officer is training the police dog.,,
The Art of War is a very famous book.,,
The Art of War is very famous in the West.,,
A big fire has destroyed the house.,,
The firemen have put out the fire.,,
He sent flowers to his mom.,,
This is an imitation.,,
He extended his right arm.,,
He has very strong arms.,,
He broke the record in the high jump competition.,,
A new opportunity has come for the economies across the strait.,,
Diamonds are made of carbon.,,
The cancer cells have spread.,,
The cancer cells in his body have spread.,,
His advice is always very sensible.,,
She follows her doctor's advice.,,
Gold is very rare.,,
Rhinoceroses live in Africa.,,
The demonstration was massive.,,
She sneezed several times in a row.,,
Thursday night is free beer night.,,
This is my grandfather and grandmother.,,
There's such a big difference in their height.,,
This pizza is very thin.,,
Cheese tastes good.,,
There's a car parked in the car shed.,,
They're camping outside.,,
The crime rate decreased.,,
The crime rate in China is falling.,,
These shoes have very high heels.,,
I am amazed at your audacity.,,
He's reviewing the draft.,,
The house fire is burning vigorously.,,
Can I trouble you to tell me the way to the next village?,,
Kind people go to Heaven after death.,,
It's quite a burden to carry a backpack when mountain-climbing.,,
There is a shovel in the yard.,,
They're working hard in the field.,,
He's sowing the fields.,,
The farmers are toiling in the fields.,,
The harvester is reaping the wheat in the field.,,
The farmers are harvesting the sugar cane.,,
Cotton candy is made from cane sugar.,,
Her eyes are bright and penetrating.,,
Kids from poor households don't have money to go to school.,,
Li Shimin was an emperor during the Tang Dynasty.,,
He's measuring his older sister's height.,,
She's playing on the slide.,,
He's quite well-known in this area.,,
Please don't do anything that would besmirch the Matsuno family name!,,
Xiao Feng wore yellow clothes.,,
The flowing water has formed a whirlpool.,,
"If you purchase the designated items, you'll get a free gift.",,
I will pay the bill by cash.,,
"After the meal, he left without paying the bill.",,
I need to buy a new razor.,,
We should curb the waste of resources.,,
They are employees in the human resources department.,,
I was transferred to human resources department.,,
They belong to the personnel department.,,
Microsoft has many branches.,,
I promise such mistakes won't happen again.,,
The key witness for solving the case has been found.,,
I got a bee sting.,,
Rye was called the grain of poverty.,,
"In the city, there is heavy pollution from exhaust fumes.",,
He is a corrupt official who abuses power.,,
Australia is smaller than South America.,,
A lot of algae is growing near the shore.,,
This is the oral cavity of a shark.,,
Sharks are ferocious.,,
The news spread little by little.,,
He eggs them on to gamble.,,
Gambling has made him lose everything he ever had.,,
We are in the same generation of the family.,,
He likes to boast.,,
"This is luxury. Nothing in the shop window, everything in the price.",,
It's the thirty-first of the month.,,
Please throw the things into the garbage can.,,
The wastebasket is full of trash.,,
The toolbox is full of all kinds of nails.,,
The small bucket is full of sand.,,
The mainland has several special economic zones.,,
